idiom,label,count
var_2C = dword ptr -2Ch  | * | var_10 = dword ptr -10h ,data,4
pop edi  | * | __ZL12read_sleb128PKhPl endp ,gcc,1
retn  | * | __ZL16get_adjusted_ptrPKSt9type_infoS1_PPv proc near ,gcc,1
var_28 = dword ptr -28h  | * | var_10 = dword ptr -10h ,data,3
"push esi  | * | sub esp, 20h ",gcc,11
"push ebx  | * | mov esi, eax ",gcc,7
"sub esp, 20h  | * | mov ebx, edx ",gcc,1
"mov esi, eax  | * | mov edi, ecx ",gcc,1
"mov ebx, edx  | * | mov eax, [ecx] ",gcc,1
"mov edi, ecx  | * | mov [esp+2Ch+var_10], eax ",gcc,1
"mov eax, [ecx]  | * | mov eax, [edx] ",gcc,1
"mov [esp+2Ch+var_10], eax  | * | mov ecx, edx ",gcc,1
"mov eax, [edx]  | * | call dword ptr [eax+8] ",gcc,1
"mov ecx, edx  | * | test al, al ",gcc,1
call dword ptr [eax+8]  | * | jz short loc_4016B7 ,gcc,1
"test al, al  | * | mov eax, [esp+2Ch+var_10] ",gcc,2
"jz short loc_4016B7  | * | mov eax, [eax] ",gcc,1
"mov eax, [esp+2Ch+var_10]  | * | mov [esp+2Ch+var_10], eax ",gcc,1
"mov eax, [eax]  | * | loc_4016B7:  ",gcc,1
"mov [esp+2Ch+var_10], eax  | * | mov eax, [esi] ",gcc,1
"loc_4016B7:   | * | mov [esp+2Ch+var_24], 1 ",gcc,1
"mov eax, [esi]  | * | lea edx, [esp+2Ch+var_10] ",gcc,1
"mov [esp+2Ch+var_24], 1  | * | mov [esp+2Ch+var_28], edx ",gcc,1
"lea edx, [esp+2Ch+var_10]  | * | mov [esp+2Ch+var_2C], ebx ",gcc,1
"mov [esp+2Ch+var_28], edx  | * | mov ecx, esi ",gcc,1
"mov [esp+2Ch+var_2C], ebx  | * | call dword ptr [eax+10h] ",gcc,1
"mov ecx, esi  | * | sub esp, 0Ch ",gcc,2
"call dword ptr [eax+10h]  | * | test al, al ",gcc,1
"sub esp, 0Ch  | * | jz short loc_4016E8 ",gcc,1
"jz short loc_4016E8  | * | mov [edi], eax ",gcc,1
"mov eax, [esp+2Ch+var_10]  | * | mov al, 1 ",gcc,1
"mov [edi], eax  | * | add esp, 20h ",gcc,1
"mov al, 1  | * | pop ebx ",gcc,6
"add esp, 20h  | * | pop esi ",gcc,11
pop edi  | * | align 4 ,gcc,15
retn  | * | loc_4016E8:  ,gcc,1
"align 4  | * | xor eax, eax ",gcc,7
"loc_4016E8:   | * | add esp, 20h ",gcc,1
"xor eax, eax  | * | pop ebx ",gcc,22
pop edi  | * | __ZL16get_adjusted_ptrPKSt9type_infoS1_PPv endp ,gcc,1
__ZL16get_adjusted_ptrPKSt9type_infoS1_PPv endp  | * | __ZL21base_of_encoded_valuehP15_Unwind_Context proc near ,gcc,1
"__ZL21base_of_encoded_valuehP15_Unwind_Context proc near  | * | sub esp, 1Ch ",gcc,1
"sub esp, 1Ch  | * | jz short loc_40171C ",gcc,1
"cmp al, 0FFh  | * | and eax, 70h ",gcc,1
"jz short loc_40171C  | * | cmp al, 20h  ",gcc,1
"and eax, 70h  | * | jz short loc_401738 ",gcc,1
"cmp al, 20h   | * | jbe short loc_401718 ",gcc,1
"jz short loc_401738  | * | cmp al, 40h  ",gcc,1
jbe short loc_401718  | * | jz short loc_40172C ,gcc,1
"cmp al, 40h   | * | cmp al, 50h  ",gcc,1
jz short loc_40172C  | * | jz short loc_40171C ,gcc,1
"cmp al, 50h   | * | cmp al, 30h  ",gcc,1
jz short loc_40171C  | * | jz short loc_401744 ,gcc,1
"cmp al, 30h   | * | loc_401710:  ",gcc,1
jz short loc_401744  | * | call _abort ,gcc,1
loc_401710:   | * | align 4 ,gcc,1
call _abort  | * | loc_401718:  ,gcc,1
"align 4  | * | test al, al ",gcc,1
loc_401718:   | * | jnz short loc_401724 ,gcc,1
"test al, al  | * | loc_40171C:  ",gcc,1
"jnz short loc_401724  | * | xor eax, eax ",gcc,1
"loc_40171C:   | * | add esp, 1Ch ",gcc,1
"xor eax, eax  | * | retn ",gcc,5
"add esp, 1Ch  | * | align 4 ",gcc,3
retn  | * | loc_401724:  ,gcc,1
"align 4  | * | cmp al, 10h ",gcc,1
loc_401724:   | * | jnz short loc_401710 ,gcc,1
"cmp al, 10h  | * | jmp short loc_40171C ",gcc,1
jnz short loc_401710  | * | align 4 ,gcc,1
jmp short loc_40171C  | * | loc_40172C:  ,gcc,1
"align 4  | * | mov [esp+1Ch+context], edx  ",gcc,1
loc_40172C:   | * | call __Unwind_GetRegionStart ,gcc,1
"mov [esp+1Ch+context], edx   | * | add esp, 1Ch ",gcc,3
call __Unwind_GetRegionStart  | * | retn ,gcc,1
"add esp, 1Ch  | * | loc_401738:  ",gcc,1
"retn  | * | mov [esp+1Ch+context], edx  ",gcc,2
loc_401738:   | * | call __Unwind_GetTextRelBase ,gcc,1
call __Unwind_GetTextRelBase  | * | retn ,gcc,1
"add esp, 1Ch  | * | loc_401744:  ",gcc,1
loc_401744:   | * | call __Unwind_GetDataRelBase ,gcc,1
call __Unwind_GetDataRelBase  | * | retn ,gcc,1
"add esp, 1Ch  | * | __ZL21base_of_encoded_valuehP15_Unwind_Context endp ",gcc,1
retn  | * | __ZL28read_encoded_value_with_basehjPKhPj proc near ,gcc,1
var_30 = dword ptr -30h  | * | arg_0 = byte ptr 4 ,data,1
push ebp  | * | push esi ,gcc,54
"push esi  | * | sub esp, 2Ch ",gcc,24
"push ebx  | * | mov esi, ecx ",gcc,11
"sub esp, 2Ch  | * | mov bl, al ",gcc,1
"mov esi, ecx  | * | cmp al, 50h  ",gcc,1
"mov bl, al  | * | jz loc_40180C ",gcc,1
"cmp al, 50h   | * | and eax, 0Fh ",gcc,1
"jz loc_40180C  | * | cmp al, 0Ch  ",gcc,1
"and eax, 0Fh  | * | jbe short loc_401770 ",gcc,1
"cmp al, 0Ch   | * | def_401775:  ",gcc,1
jbe short loc_401770  | * | call _abort  ,gcc,1
def_401775:   | * | align 10h ,gcc,1
call _abort   | * | loc_401770:  ,gcc,1
"align 10h  | * | mov edi, edx ",gcc,1
"loc_401770:   | * | movzx eax, al ",gcc,1
"mov edi, edx  | * | jmp ds:jpt_401775[eax*4]  ",gcc,1
"movzx eax, al  | * | loc_40177C:  ",gcc,1
"jmp ds:jpt_401775[eax*4]   | * | mov edx, [ecx]  ",gcc,1
"loc_40177C:   | * | lea eax, [ecx+4] ",gcc,1
"mov edx, [ecx]   | * | loc_401781:  ",gcc,1
"lea eax, [ecx+4]  | * | test edx, edx ",gcc,1
loc_401781:   | * | jz short loc_40179B ,gcc,1
"test edx, edx  | * | mov cl, bl ",gcc,1
"jz short loc_40179B  | * | and ecx, 70h ",gcc,1
"mov cl, bl  | * | cmp cl, 10h ",gcc,1
"and ecx, 70h  | * | jz loc_401828 ",gcc,1
"cmp cl, 10h  | * | loc_401793:  ",gcc,1
"jz loc_401828  | * | add edx, edi ",gcc,1
"loc_401793:   | * | test bl, bl ",gcc,1
"add edx, edi  | * | jns short loc_40179B ",gcc,1
"test bl, bl  | * | mov edx, [edx] ",gcc,1
jns short loc_40179B  | * | loc_40179B:  ,gcc,1
"mov edx, [edx]  | * | mov ecx, dword ptr [esp+3Ch+arg_0] ",gcc,1
"loc_40179B:   | * | mov [ecx], edx ",gcc,1
"mov ecx, dword ptr [esp+3Ch+arg_0]  | * | add esp, 2Ch ",gcc,2
"mov [ecx], edx  | * | pop ebx ",gcc,2
"add esp, 2Ch  | * | pop esi ",gcc,47
pop edi  | * | retn ,gcc,60
pop ebp  | * | align 4 ,gcc,51
retn  | * | loc_4017AC:  ,gcc,1
"align 4  | * | mov edx, [ecx]  ",gcc,1
"loc_4017AC:   | * | lea eax, [ecx+8] ",gcc,1
"mov edx, [ecx]   | * | jmp short loc_401781 ",gcc,1
"lea eax, [ecx+8]  | * | align 4 ",gcc,1
jmp short loc_401781  | * | loc_4017B4:  ,gcc,1
"align 4  | * | lea edx, [esp+3Ch+var_20]  ",gcc,1
"loc_4017B4:   | * | mov eax, ecx ",gcc,1
"lea edx, [esp+3Ch+var_20]   | * | call __ZL12read_sleb128PKhPl  ",gcc,1
"mov eax, ecx  | * | mov edx, [esp+3Ch+var_20] ",gcc,1
call __ZL12read_sleb128PKhPl   | * | jmp short loc_401781 ,gcc,1
"mov edx, [esp+3Ch+var_20]  | * | align 4 ",gcc,1
jmp short loc_401781  | * | loc_4017C8:  ,gcc,1
"align 4  | * | mov eax, ecx  ",gcc,1
"loc_4017C8:   | * | xor edx, edx ",gcc,1
"mov eax, ecx   | * | xor ecx, ecx ",gcc,1
"xor edx, edx  | * | mov ebp, ebx ",gcc,1
"xor ecx, ecx  | * | mov [esp+3Ch+var_30], esi ",gcc,1
"mov ebp, ebx  | * | mov esi, edx ",gcc,1
"mov [esp+3Ch+var_30], esi  | * | xchg ax, ax ",gcc,1
"mov esi, edx  | * | loc_4017D8:  ",gcc,1
"xchg ax, ax  | * | mov bl, [eax] ",gcc,2
loc_4017D8:   | * | inc eax ,gcc,1
"mov bl, [eax]  | * | mov edx, ebx ",gcc,5
"inc eax  | * | and edx, 7Fh ",gcc,5
"mov edx, ebx  | * | shl edx, cl ",gcc,5
"and edx, 7Fh  | * | or esi, edx ",gcc,1
"shl edx, cl  | * | add ecx, 7 ",gcc,5
"or esi, edx  | * | test bl, bl ",gcc,1
"add ecx, 7  | * | js short loc_4017D8 ",gcc,1
"test bl, bl  | * | mov edx, esi ",gcc,1
"js short loc_4017D8  | * | mov ebx, ebp ",gcc,1
"mov edx, esi  | * | mov esi, [esp+3Ch+var_30] ",gcc,1
"mov ebx, ebp  | * | jmp short loc_401781 ",gcc,1
"mov esi, [esp+3Ch+var_30]  | * | align 4 ",gcc,1
jmp short loc_401781  | * | loc_4017F8:  ,gcc,1
"align 4  | * | movsx edx, word ptr [ecx]  ",gcc,1
"loc_4017F8:   | * | lea eax, [ecx+2] ",gcc,1
"movsx edx, word ptr [ecx]   | * | jmp short loc_401781 ",gcc,1
"lea eax, [ecx+2]  | * | loc_401800:  ",gcc,1
"jmp short loc_401781  | * | movzx edx, word ptr [ecx]  ",gcc,1
"loc_401800:   | * | lea eax, [ecx+2] ",gcc,1
"movzx edx, word ptr [ecx]   | * | jmp loc_401781 ",gcc,1
"lea eax, [ecx+2]  | * | align 4 ",gcc,1
jmp loc_401781  | * | loc_40180C:  ,gcc,1
"align 4  | * | lea eax, [ecx+3] ",gcc,1
"loc_40180C:   | * | and eax, 0FFFFFFFCh ",gcc,1
"lea eax, [ecx+3]  | * | mov edx, [eax] ",gcc,1
"and eax, 0FFFFFFFCh  | * | add eax, 4 ",gcc,1
"mov edx, [eax]  | * | mov ecx, dword ptr [esp+3Ch+arg_0] ",gcc,1
"add eax, 4  | * | mov [ecx], edx ",gcc,1
retn  | * | loc_401828:  ,gcc,1
"align 4  | * | mov edi, esi ",gcc,2
loc_401828:   | * | jmp loc_401793 ,gcc,1
"mov edi, esi  | * | __ZL28read_encoded_value_with_basehjPKhPj endp ",gcc,1
jmp loc_401793  | * | align 10h ,gcc,1
__ZL28read_encoded_value_with_basehjPKhPj endp  | * | __ZL17parse_lsda_headerP15_Unwind_ContextPKhP16lsda_header_info proc near ,gcc,1
"push ebx  | * | mov edi, eax ",gcc,2
"sub esp, 2Ch  | * | mov esi, edx ",gcc,2
"mov edi, eax  | * | mov [esp+3Ch+var_20], ecx ",gcc,1
"mov esi, edx  | * | test eax, eax ",gcc,1
"mov [esp+3Ch+var_20], ecx  | * | jz loc_40190C ",gcc,1
"test eax, eax  | * | mov [esp+3Ch+context], eax  ",gcc,1
jz loc_40190C  | * | call __Unwind_GetRegionStart ,gcc,1
"mov [esp+3Ch+context], eax   | * | loc_40184F:  ",gcc,1
"call __Unwind_GetRegionStart  | * | mov ecx, [esp+3Ch+var_20] ",gcc,1
"loc_40184F:   | * | mov [ecx], eax ",gcc,1
"mov ecx, [esp+3Ch+var_20]  | * | mov dl, [esi] ",gcc,2
"mov [ecx], eax  | * | inc esi ",gcc,1
"mov dl, [esi]  | * | cmp dl, 0FFh ",gcc,1
inc esi  | * | jz loc_4018E8 ,gcc,1
"cmp dl, 0FFh  | * | movzx ebp, dl ",gcc,1
"jz loc_4018E8  | * | mov edx, edi ",gcc,1
"movzx ebp, dl  | * | mov eax, ebp ",gcc,1
"mov edx, edi  | * | call __ZL21base_of_encoded_valuehP15_Unwind_Context  ",gcc,1
"mov eax, ebp  | * | mov edx, [esp+3Ch+var_20] ",gcc,1
"call __ZL21base_of_encoded_valuehP15_Unwind_Context   | * | add edx, 4 ",gcc,1
"mov edx, [esp+3Ch+var_20]  | * | mov [esp+3Ch+context], edx  ",gcc,1
"add edx, 4  | * | mov ecx, esi ",gcc,1
"mov [esp+3Ch+context], edx   | * | mov edx, eax ",gcc,1
"mov ecx, esi  | * | mov eax, ebp ",gcc,2
"mov edx, eax  | * | call __ZL28read_encoded_value_with_basehjPKhPj  ",gcc,1
"mov eax, ebp  | * | mov esi, eax ",gcc,1
"call __ZL28read_encoded_value_with_basehjPKhPj   | * | mov dl, [esi] ",gcc,1
"mov esi, eax  | * | mov ecx, [esp+3Ch+var_20] ",gcc,1
"mov dl, [esi]  | * | mov [ecx+14h], dl ",gcc,2
"mov ecx, [esp+3Ch+var_20]  | * | lea eax, [esi+1] ",gcc,2
"mov [ecx+14h], dl  | * | inc dl ",gcc,2
"lea eax, [esi+1]  | * | jz short loc_4018FF ",gcc,1
inc dl  | * | loc_401894:  ,gcc,1
"jz short loc_4018FF  | * | xor edi, edi ",gcc,1
"loc_401894:   | * | xor ecx, ecx ",gcc,1
"xor edi, edi  | * | loc_401898:  ",gcc,1
"xor ecx, ecx  | * | mov bl, [eax] ",gcc,2
loc_401898:   | * | inc eax ,gcc,1
"and edx, 7Fh  | * | or edi, edx ",gcc,3
"or edi, edx  | * | test bl, bl ",gcc,3
"add ecx, 7  | * | js short loc_401898 ",gcc,1
"test bl, bl  | * | add edi, eax ",gcc,2
"js short loc_401898  | * | mov ecx, [esp+3Ch+var_20] ",gcc,1
"add edi, eax  | * | mov [ecx+0Ch], edi ",gcc,1
"mov ecx, [esp+3Ch+var_20]  | * | loc_4018B4:  ",gcc,1
"mov [ecx+0Ch], edi  | * | mov dl, [eax] ",gcc,1
"loc_4018B4:   | * | mov ecx, [esp+3Ch+var_20] ",gcc,1
"mov dl, [eax]  | * | mov [ecx+15h], dl ",gcc,1
"mov ecx, [esp+3Ch+var_20]  | * | inc eax ",gcc,1
"mov [ecx+15h], dl  | * | xor edi, edi ",gcc,1
"inc eax  | * | xor ecx, ecx ",gcc,1
"xor edi, edi  | * | xchg ax, ax ",gcc,1
"xor ecx, ecx  | * | loc_4018C4:  ",gcc,1
loc_4018C4:   | * | inc eax ,gcc,1
"add ecx, 7  | * | js short loc_4018C4 ",gcc,1
"js short loc_4018C4  | * | mov ecx, [esp+3Ch+var_20] ",gcc,1
"add edi, eax  | * | mov [ecx+10h], edi ",gcc,1
"mov ecx, [esp+3Ch+var_20]  | * | add esp, 2Ch ",gcc,1
"mov [ecx+10h], edi  | * | pop ebx ",gcc,1
pop ebp  | * | loc_4018E8:  ,gcc,1
"retn  | * | mov ecx, [esp+3Ch+var_20] ",gcc,1
"loc_4018E8:   | * | mov [ecx+4], eax ",gcc,1
"mov [ecx+4], eax  | * | mov ecx, [esp+3Ch+var_20] ",gcc,1
"lea eax, [esi+1]  | * | jnz short loc_401894 ",gcc,1
inc dl  | * | loc_4018FF:  ,gcc,1
"jnz short loc_401894  | * | mov ecx, [esp+3Ch+var_20] ",gcc,1
"loc_4018FF:   | * | mov dword ptr [ecx+0Ch], 0 ",gcc,1
"mov ecx, [esp+3Ch+var_20]  | * | jmp short loc_4018B4 ",gcc,1
"mov dword ptr [ecx+0Ch], 0  | * | loc_40190C:  ",gcc,1
"jmp short loc_4018B4  | * | xor eax, eax ",gcc,1
loc_40190C:   | * | jmp loc_40184F ,gcc,1
"xor eax, eax  | * | __ZL17parse_lsda_headerP15_Unwind_ContextPKhP16lsda_header_info endp ",gcc,1
jmp loc_40184F  | * | align 4 ,gcc,1
__ZL17parse_lsda_headerP15_Unwind_ContextPKhP16lsda_header_info endp  | * | __ZL15get_ttype_entryP16lsda_header_infom proc near ,gcc,1
"push esi  | * | sub esp, 24h ",gcc,8
"sub esp, 24h  | * | mov bl, [eax+14h] ",gcc,1
"mov esi, eax  | * | movzx eax, bl ",gcc,1
"mov bl, [eax+14h]  | * | cmp bl, 0FFh ",gcc,1
"movzx eax, bl  | * | jz short loc_401980 ",gcc,1
"cmp bl, 0FFh  | * | and ebx, 7 ",gcc,1
"jz short loc_401980  | * | cmp bl, 2 ",gcc,1
"and ebx, 7  | * | jz short loc_401978 ",gcc,1
"cmp bl, 2  | * | jbe short loc_401940 ",gcc,1
"jz short loc_401978  | * | cmp bl, 3 ",gcc,1
jbe short loc_401940  | * | jz short loc_401944 ,gcc,1
"cmp bl, 3  | * | cmp bl, 4 ",gcc,1
jz short loc_401944  | * | jz short loc_40196C ,gcc,1
"cmp bl, 4  | * | loc_40193A:  ",gcc,1
jz short loc_40196C  | * | call _abort ,gcc,1
loc_40193A:   | * | align 10h ,gcc,1
call _abort  | * | loc_401940:  ,gcc,1
"align 10h  | * | test bl, bl ",gcc,1
loc_401940:   | * | jnz short loc_40193A ,gcc,1
"test bl, bl  | * | loc_401944:  ",gcc,1
"jnz short loc_40193A  | * | lea ecx, ds:0[edx*4] ",gcc,1
loc_401944:   | * | neg ecx ,gcc,1
"lea ecx, ds:0[edx*4]  | * | loc_40194D:  ",gcc,1
"neg ecx  | * | add ecx, [esi+0Ch] ",gcc,1
"loc_40194D:   | * | mov edx, [esi+8] ",gcc,1
"add ecx, [esi+0Ch]  | * | lea ebx, [esp+2Ch+var_10] ",gcc,1
"mov edx, [esi+8]  | * | mov dword ptr [esp+2Ch+var_2C], ebx  ",gcc,1
"lea ebx, [esp+2Ch+var_10]  | * | call __ZL28read_encoded_value_with_basehjPKhPj  ",gcc,1
"mov dword ptr [esp+2Ch+var_2C], ebx   | * | mov eax, dword ptr [esp+2Ch+var_10] ",gcc,1
"call __ZL28read_encoded_value_with_basehjPKhPj   | * | add esp, 24h ",gcc,1
"mov eax, dword ptr [esp+2Ch+var_10]  | * | pop ebx ",gcc,1
"add esp, 24h  | * | pop esi ",gcc,13
pop ebx  | * | retn ,gcc,30
pop esi  | * | align 4 ,gcc,11
retn  | * | loc_40196C:  ,gcc,1
"align 4  | * | lea ecx, ds:0[edx*8] ",gcc,1
loc_40196C:   | * | neg ecx ,gcc,1
"lea ecx, ds:0[edx*8]  | * | jmp short loc_40194D ",gcc,1
neg ecx  | * | align 4 ,gcc,1
jmp short loc_40194D  | * | loc_401978:  ,gcc,1
"align 4  | * | lea ecx, [edx+edx] ",gcc,1
loc_401978:   | * | neg ecx ,gcc,1
"lea ecx, [edx+edx]  | * | jmp short loc_40194D ",gcc,1
neg ecx  | * | align 10h ,gcc,1
jmp short loc_40194D  | * | loc_401980:  ,gcc,1
"align 10h  | * | xor ecx, ecx ",gcc,1
loc_401980:   | * | jmp short loc_40194D ,gcc,1
"xor ecx, ecx  | * | __ZL15get_ttype_entryP16lsda_header_infom endp ",gcc,1
jmp short loc_40194D  | * | __ZL20check_exception_specP16lsda_header_infoPKSt9type_infoPvl proc near ,gcc,1
"push esi  | * | sub esp, 1Ch ",gcc,17
"sub esp, 1Ch  | * | mov ebp, edx ",gcc,1
"mov edi, eax  | * | mov [esp+2Ch+var_20], ecx ",gcc,1
"mov ebp, edx  | * | mov esi, [esp+2Ch+arg_0] ",gcc,1
"mov [esp+2Ch+var_20], ecx  | * | not esi ",gcc,1
"mov esi, [esp+2Ch+arg_0]  | * | add esi, [eax+0Ch] ",gcc,1
not esi  | * | loc_40199C:  ,gcc,1
"add esi, [eax+0Ch]  | * | xor edx, edx ",gcc,1
"loc_40199C:   | * | xor ecx, ecx ",gcc,1
"xor edx, edx  | * | loc_4019A0:  ",gcc,1
"xor ecx, ecx  | * | mov al, [esi] ",gcc,1
loc_4019A0:   | * | inc esi ,gcc,1
"mov al, [esi]  | * | mov ebx, eax ",gcc,1
"inc esi  | * | and ebx, 7Fh ",gcc,1
"mov ebx, eax  | * | shl ebx, cl ",gcc,1
"and ebx, 7Fh  | * | or edx, ebx ",gcc,1
"or edx, ebx  | * | test al, al ",gcc,1
"add ecx, 7  | * | js short loc_4019A0 ",gcc,1
"test al, al  | * | test edx, edx ",gcc,1
js short loc_4019A0  | * | jz short loc_4019D7 ,gcc,1
"test edx, edx  | * | mov eax, edi ",gcc,1
jz short loc_4019D7  | * | call __ZL15get_ttype_entryP16lsda_header_infom  ,gcc,1
"mov eax, edi  | * | lea ecx, [esp+2Ch+var_20] ",gcc,1
"call __ZL15get_ttype_entryP16lsda_header_infom   | * | mov edx, ebp ",gcc,1
"lea ecx, [esp+2Ch+var_20]  | * | call __ZL16get_adjusted_ptrPKSt9type_infoS1_PPv  ",gcc,1
"mov edx, ebp  | * | test al, al ",gcc,1
call __ZL16get_adjusted_ptrPKSt9type_infoS1_PPv   | * | jz short loc_40199C ,gcc,1
"jz short loc_40199C  | * | add esp, 1Ch ",gcc,1
"add esp, 1Ch  | * | pop esi ",gcc,27
pop ebp  | * | loc_4019D7:  ,gcc,1
"retn  | * | xor eax, eax ",gcc,2
"loc_4019D7:   | * | add esp, 1Ch ",gcc,1
pop ebp  | * | __ZL20check_exception_specP16lsda_header_infoPKSt9type_infoPvl endp ,gcc,1
__ZL20check_exception_specP16lsda_header_infoPKSt9type_infoPvl endp  | * | public ___gxx_personality_sj0 ,gcc,1
align 4  | * | ___gxx_personality_sj0 proc near  ,gcc,1
lpfctx = dword ptr -0BCh  | * | v = dword ptr -0B4h ,data,1
ip_before_insn = dword ptr -0B8h  | * | var_A4 = dword ptr -0A4h ,data,1
v = dword ptr -0B4h  | * | var_A0 = dword ptr -0A0h ,data,1
var_A4 = dword ptr -0A4h  | * | var_98 = dword ptr -98h ,data,1
var_A0 = dword ptr -0A0h  | * | var_94 = dword ptr -94h ,data,1
var_98 = dword ptr -98h  | * | var_90 = dword ptr -90h ,data,1
var_94 = dword ptr -94h  | * | val = dword ptr -8Ch ,data,1
var_90 = dword ptr -90h  | * | var_86 = byte ptr -86h ,data,1
val = dword ptr -8Ch  | * | var_85 = byte ptr -85h ,data,1
var_86 = byte ptr -86h  | * | var_84 = dword ptr -84h ,data,1
var_85 = byte ptr -85h  | * | fctx = SjLj_Function_Context ptr -80h ,data,1
var_84 = dword ptr -84h  | * | var_5C = dword ptr -5Ch ,data,1
fctx = SjLj_Function_Context ptr -80h  | * | var_58 = dword ptr -58h ,data,1
var_5C = dword ptr -5Ch  | * | var_44 = dword ptr -44h ,data,1
var_58 = dword ptr -58h  | * | var_40 = dword ptr -40h ,data,1
var_44 = dword ptr -44h  | * | var_3C = dword ptr -3Ch ,data,3
var_3C = dword ptr -3Ch  | * | var_34 = byte ptr -34h ,data,1
var_38 = dword ptr -38h  | * | var_2C = dword ptr -2Ch ,data,1
var_34 = byte ptr -34h  | * | var_28 = dword ptr -28h ,data,1
var_28 = dword ptr -28h  | * | var_20 = byte ptr -20h ,data,3
var_24 = dword ptr -24h  | * | var_1C = byte ptr -1Ch ,data,2
var_20 = byte ptr -20h  | * | arg_0 = dword ptr 4 ,data,1
var_1C = byte ptr -1Ch  | * | arg_4 = dword ptr 8 ,data,1
arg_0 = dword ptr 4  | * | arg_8 = dword ptr 0Ch ,data,38
arg_4 = dword ptr 8  | * | arg_C = dword ptr 10h ,data,19
arg_8 = dword ptr 0Ch  | * | arg_10 = dword ptr 14h ,data,5
arg_C = dword ptr 10h  | * | context = dword ptr 18h ,data,1
"push esi  | * | sub esp, 0ACh ",gcc,1
"push ebx  | * | mov eax, [esp+0BCh+arg_8] ",gcc,1
"sub esp, 0ACh  | * | mov edx, [esp+0BCh+arg_C] ",gcc,1
"mov eax, [esp+0BCh+arg_8]  | * | mov [esp+0BCh+var_A4], eax ",gcc,1
"mov edx, [esp+0BCh+arg_C]  | * | mov [esp+0BCh+var_A0], edx ",gcc,1
"mov [esp+0BCh+var_A4], eax  | * | mov [esp+0BCh+fctx.personality], offset ___gxx_personality_sj0 ",gcc,1
"mov [esp+0BCh+var_A0], edx  | * | mov [esp+0BCh+fctx.lsda], offset dword_412250 ",gcc,1
"mov [esp+0BCh+fctx.personality], offset ___gxx_personality_sj0  | * | lea edx, [esp+0BCh+var_1C] ",gcc,1
"mov [esp+0BCh+fctx.lsda], offset dword_412250  | * | mov [esp+0BCh+fctx.jbuf], edx ",gcc,1
"lea edx, [esp+0BCh+var_1C]  | * | mov [esp+0BCh+var_5C], offset loc_401F34 ",gcc,1
"mov [esp+0BCh+fctx.jbuf], edx  | * | mov [esp+0BCh+var_58], esp ",gcc,1
"mov [esp+0BCh+var_5C], offset loc_401F34  | * | lea eax, [esp+0BCh+fctx] ",gcc,1
"mov [esp+0BCh+var_58], esp  | * | mov [esp+0BCh+lpfctx], eax  ",gcc,1
"lea eax, [esp+0BCh+fctx]  | * | call __Unwind_SjLj_Register ",gcc,1
"mov [esp+0BCh+lpfctx], eax   | * | mov [esp+0BCh+var_44], 0 ",gcc,1
"call __Unwind_SjLj_Register  | * | mov [esp+0BCh+var_40], 0 ",gcc,1
"mov [esp+0BCh+var_44], 0  | * | cmp [esp+0BCh+arg_0], 1 ",gcc,1
"mov [esp+0BCh+var_40], 0  | * | jz short loc_401A74 ",gcc,1
"cmp [esp+0BCh+arg_0], 1  | * | mov [esp+0BCh+var_A4], 3 ",gcc,1
jz short loc_401A74  | * | loc_401A59:  ,gcc,1
"mov [esp+0BCh+var_A4], 3  | * | lea edx, [esp+0BCh+fctx] ",gcc,1
"loc_401A59:   | * | mov [esp+0BCh+lpfctx], edx  ",gcc,1
"lea edx, [esp+0BCh+fctx]  | * | call __Unwind_SjLj_Unregister ",gcc,1
"mov [esp+0BCh+lpfctx], edx   | * | mov eax, [esp+0BCh+var_A4] ",gcc,1
"call __Unwind_SjLj_Unregister  | * | add esp, 0ACh ",gcc,1
"mov eax, [esp+0BCh+var_A4]  | * | pop ebx ",gcc,1
"add esp, 0ACh  | * | pop esi ",gcc,1
pop ebp  | * | loc_401A74:  ,gcc,1
"retn  | * | mov eax, [esp+0BCh+var_A4] ",gcc,1
"loc_401A74:   | * | mov edx, [esp+0BCh+var_A0] ",gcc,1
"mov eax, [esp+0BCh+var_A4]  | * | add eax, 0BCD4D500h ",gcc,1
"mov edx, [esp+0BCh+var_A0]  | * | adc edx, 0B8B1AABCh ",gcc,1
"add eax, 0BCD4D500h  | * | mov [esp+0BCh+var_86], 1 ",gcc,1
"adc edx, 0B8B1AABCh  | * | cmp edx, 0 ",gcc,1
"mov [esp+0BCh+var_86], 1  | * | ja short loc_401A9B ",gcc,1
"cmp edx, 0  | * | cmp eax, 1 ",gcc,2
ja short loc_401A9B  | * | ja short loc_401A9B ,gcc,1
"cmp eax, 1  | * | mov [esp+0BCh+var_86], 0 ",gcc,1
ja short loc_401A9B  | * | loc_401A9B:  ,gcc,1
"mov [esp+0BCh+var_86], 0  | * | cmp [esp+0BCh+arg_4], 6 ",gcc,1
loc_401A9B:   | * | jz loc_401C68 ,gcc,1
"cmp [esp+0BCh+arg_4], 6  | * | loc_401AA9:  ",gcc,1
"jz loc_401C68  | * | mov edx, [esp+0BCh+context] ",gcc,1
"loc_401AA9:   | * | mov [esp+0BCh+lpfctx], edx  ",gcc,1
"mov edx, [esp+0BCh+context]  | * | mov [esp+0BCh+fctx.call_site], 0FFFFFFFFh ",gcc,2
"mov [esp+0BCh+lpfctx], edx   | * | call __Unwind_GetLanguageSpecificData ",gcc,1
