idiom,label,count
var_1C = dword ptr -1Ch  | * | var_14 = dword ptr -14h ,data,1
var_348 = qword ptr -348h  | * | var_338 = qword ptr -338h ,data,1
var_340 = qword ptr -340h  | * | var_330 = qword ptr -330h ,data,1
var_338 = qword ptr -338h  | * | var_328 = dword ptr -328h ,data,1
var_330 = qword ptr -330h  | * | var_324 = dword ptr -324h ,data,1
var_328 = dword ptr -328h  | * | var_320 = qword ptr -320h ,data,1
var_324 = dword ptr -324h  | * | var_318 = qword ptr -318h ,data,1
var_320 = qword ptr -320h  | * | var_310 = qword ptr -310h ,data,1
var_318 = qword ptr -318h  | * | var_308 = qword ptr -308h ,data,2
var_310 = qword ptr -310h  | * | var_300 = qword ptr -300h ,data,2
var_308 = qword ptr -308h  | * | var_2F8 = qword ptr -2F8h ,data,2
var_300 = qword ptr -300h  | * | var_2F0 = dword ptr -2F0h ,data,1
var_2F8 = qword ptr -2F8h  | * | var_2EC = dword ptr -2ECh ,data,1
var_2F0 = dword ptr -2F0h  | * | var_2E8 = qword ptr -2E8h ,data,1
var_2EC = dword ptr -2ECh  | * | var_2E0 = qword ptr -2E0h ,data,1
var_2E8 = qword ptr -2E8h  | * | var_2D8 = qword ptr -2D8h ,data,2
var_2E0 = qword ptr -2E0h  | * | var_2D0 = qword ptr -2D0h ,data,2
var_2D8 = qword ptr -2D8h  | * | var_2C8 = qword ptr -2C8h ,data,2
var_2D0 = qword ptr -2D0h  | * | var_2C0 = qword ptr -2C0h ,data,2
var_2C8 = qword ptr -2C8h  | * | var_2B8 = qword ptr -2B8h ,data,2
var_2C0 = qword ptr -2C0h  | * | var_2B0 = qword ptr -2B0h ,data,3
var_2B8 = qword ptr -2B8h  | * | var_2A8 = qword ptr -2A8h ,data,3
var_2B0 = qword ptr -2B0h  | * | var_2A0 = qword ptr -2A0h ,data,3
var_2A8 = qword ptr -2A8h  | * | var_298 = qword ptr -298h ,data,3
var_2A0 = qword ptr -2A0h  | * | var_290 = qword ptr -290h ,data,3
var_298 = qword ptr -298h  | * | var_288 = qword ptr -288h ,data,3
var_290 = qword ptr -290h  | * | var_280 = qword ptr -280h ,data,2
var_288 = qword ptr -288h  | * | var_278 = qword ptr -278h ,data,3
var_280 = qword ptr -280h  | * | var_270 = qword ptr -270h ,data,2
var_278 = qword ptr -278h  | * | var_268 = qword ptr -268h ,data,3
var_270 = qword ptr -270h  | * | var_260 = qword ptr -260h ,data,2
var_268 = qword ptr -268h  | * | var_258 = qword ptr -258h ,data,1
var_260 = qword ptr -260h  | * | var_250 = qword ptr -250h ,data,1
var_258 = qword ptr -258h  | * | var_244 = dword ptr -244h ,data,1
var_250 = qword ptr -250h  | * | var_240 = qword ptr -240h ,data,1
var_244 = dword ptr -244h  | * | var_238 = qword ptr -238h ,data,1
var_240 = qword ptr -240h  | * | var_230 = qword ptr -230h ,data,3
var_238 = qword ptr -238h  | * | var_228 = qword ptr -228h ,data,3
var_230 = qword ptr -230h  | * | var_220 = qword ptr -220h ,data,2
var_228 = qword ptr -228h  | * | var_218 = qword ptr -218h ,data,3
var_220 = qword ptr -220h  | * | var_210 = qword ptr -210h ,data,2
var_218 = qword ptr -218h  | * | var_208 = qword ptr -208h ,data,3
var_210 = qword ptr -210h  | * | var_200 = qword ptr -200h ,data,3
var_208 = qword ptr -208h  | * | var_1F8 = qword ptr -1F8h ,data,3
var_200 = qword ptr -200h  | * | var_1F0 = qword ptr -1F0h ,data,3
var_1F8 = qword ptr -1F8h  | * | var_1E8 = qword ptr -1E8h ,data,4
var_1F0 = qword ptr -1F0h  | * | var_1E0 = qword ptr -1E0h ,data,4
var_1E8 = qword ptr -1E8h  | * | var_1D8 = qword ptr -1D8h ,data,4
var_1E0 = qword ptr -1E0h  | * | var_1D0 = qword ptr -1D0h ,data,5
var_1D8 = qword ptr -1D8h  | * | var_1C8 = qword ptr -1C8h ,data,5
var_1D0 = qword ptr -1D0h  | * | var_1C0 = qword ptr -1C0h ,data,4
var_1C8 = qword ptr -1C8h  | * | var_1B8 = qword ptr -1B8h ,data,4
var_1C0 = qword ptr -1C0h  | * | var_1B0 = qword ptr -1B0h ,data,4
var_1B8 = qword ptr -1B8h  | * | var_1A8 = qword ptr -1A8h ,data,4
var_1B0 = qword ptr -1B0h  | * | var_1A0 = qword ptr -1A0h ,data,4
var_1A8 = qword ptr -1A8h  | * | var_198 = qword ptr -198h ,data,4
var_1A0 = qword ptr -1A0h  | * | var_190 = qword ptr -190h ,data,4
var_198 = qword ptr -198h  | * | var_188 = qword ptr -188h ,data,4
var_190 = qword ptr -190h  | * | var_180 = qword ptr -180h ,data,4
var_188 = qword ptr -188h  | * | var_178 = qword ptr -178h ,data,6
var_180 = qword ptr -180h  | * | var_170 = qword ptr -170h ,data,5
var_178 = qword ptr -178h  | * | var_168 = qword ptr -168h ,data,6
var_170 = qword ptr -170h  | * | var_160 = qword ptr -160h ,data,5
var_168 = qword ptr -168h  | * | var_158 = qword ptr -158h ,data,6
var_160 = qword ptr -160h  | * | var_150 = qword ptr -150h ,data,7
var_158 = qword ptr -158h  | * | var_148 = qword ptr -148h ,data,7
var_150 = qword ptr -150h  | * | var_140 = qword ptr -140h ,data,7
var_148 = qword ptr -148h  | * | var_138 = qword ptr -138h ,data,6
var_140 = qword ptr -140h  | * | var_130 = qword ptr -130h ,data,8
var_138 = qword ptr -138h  | * | var_128 = qword ptr -128h ,data,7
var_130 = qword ptr -130h  | * | var_120 = qword ptr -120h ,data,9
var_128 = qword ptr -128h  | * | var_118 = qword ptr -118h ,data,11
var_120 = qword ptr -120h  | * | var_110 = qword ptr -110h ,data,10
var_118 = qword ptr -118h  | * | var_108 = qword ptr -108h ,data,11
var_110 = qword ptr -110h  | * | var_100 = qword ptr -100h ,data,10
var_108 = qword ptr -108h  | * | var_F8 = qword ptr -0F8h ,data,9
var_100 = qword ptr -100h  | * | var_F0 = qword ptr -0F0h ,data,8
var_F8 = qword ptr -0F8h  | * | var_E8 = qword ptr -0E8h ,data,8
var_F0 = qword ptr -0F0h  | * | var_E0 = qword ptr -0E0h ,data,8
var_E8 = qword ptr -0E8h  | * | var_D8 = qword ptr -0D8h ,data,9
var_E0 = qword ptr -0E0h  | * | var_D0 = qword ptr -0D0h ,data,9
var_D8 = qword ptr -0D8h  | * | var_C8 = qword ptr -0C8h ,data,10
var_D0 = qword ptr -0D0h  | * | var_C0 = qword ptr -0C0h ,data,10
var_C8 = qword ptr -0C8h  | * | var_B8 = qword ptr -0B8h ,data,11
var_C0 = qword ptr -0C0h  | * | var_B0 = qword ptr -0B0h ,data,10
var_B8 = qword ptr -0B8h  | * | var_A8 = qword ptr -0A8h ,data,11
var_B0 = qword ptr -0B0h  | * | var_A0 = qword ptr -0A0h ,data,10
var_A8 = qword ptr -0A8h  | * | var_98 = qword ptr -98h ,data,10
var_A0 = qword ptr -0A0h  | * | var_90 = qword ptr -90h ,data,11
var_98 = qword ptr -98h  | * | var_88 = qword ptr -88h ,data,10
var_90 = qword ptr -90h  | * | var_80 = qword ptr -80h ,data,10
var_88 = qword ptr -88h  | * | var_78 = qword ptr -78h ,data,11
var_80 = qword ptr -80h  | * | var_70 = qword ptr -70h ,data,9
var_78 = qword ptr -78h  | * | var_68 = qword ptr -68h ,data,11
var_70 = qword ptr -70h  | * | var_60 = qword ptr -60h ,data,10
var_68 = qword ptr -68h  | * | var_58 = qword ptr -58h ,data,10
var_60 = qword ptr -60h  | * | var_50 = qword ptr -50h ,data,13
var_58 = qword ptr -58h  | * | var_48 = qword ptr -48h ,data,11
var_50 = qword ptr -50h  | * | var_40 = qword ptr -40h ,data,10
var_48 = qword ptr -48h  | * | var_38 = qword ptr -38h ,data,10
var_40 = qword ptr -40h  | * | var_30 = qword ptr -30h ,data,8
var_38 = qword ptr -38h  | * | var_28 = qword ptr -28h ,data,9
push rbp  | * | push r15 ,xcode,3
"mov rbp, rsp  | * | push r14 ",xcode,3
push r15  | * | push r12 ,xcode,3
push r14  | * | push rbx ,xcode,3
"push r12  | * | sub rsp, 960h ",xcode,1
"push rbx  | * | mov rdi, cs:__ZNSt3__13cinE_ptr ",xcode,1
"sub rsp, 960h  | * | lea rsi, [rbp+var_788] ",xcode,1
"mov rdi, cs:__ZNSt3__13cinE_ptr  | * | mov [rbp+var_784], 0 ",xcode,1
"lea rsi, [rbp+var_788]  | * | call __ZNSt3__113basic_istreamIcNS_11char_traitsIcEEErsERi  ",xcode,1
"mov [rbp+var_784], 0  | * | mov [rbp+var_78C], 1 ",xcode,1
"call __ZNSt3__113basic_istreamIcNS_11char_traitsIcEEErsERi   | * | mov [rbp+var_8B0], rax ",xcode,1
"mov [rbp+var_78C], 1  | * | loc_100000F90:  ",xcode,1
"mov [rbp+var_8B0], rax  | * | mov eax, [rbp+var_78C] ",xcode,1
"loc_100000F90:   | * | cmp eax, [rbp+var_788] ",xcode,1
"mov eax, [rbp+var_78C]  | * | jg loc_1000031CA ",xcode,1
"cmp eax, [rbp+var_788]  | * | lea rdi, aDD  ",xcode,1
"jg loc_1000031CA  | * | lea rsi, _n ",xcode,1
"lea rdi, aDD   | * | lea rdx, _m ",xcode,1
"lea rsi, _n  | * | mov al, 0 ",xcode,1
"lea rdx, _m  | * | call _scanf ",xcode,1
"mov al, 0  | * | mov [rbp+var_790], 1 ",xcode,1
"call _scanf  | * | mov [rbp+var_8B4], eax ",xcode,1
"mov [rbp+var_790], 1  | * | loc_100000FCE:  ",xcode,1
"mov [rbp+var_8B4], eax  | * | mov eax, [rbp+var_790] ",xcode,1
"loc_100000FCE:   | * | mov ecx, cs:_n ",xcode,1
"mov eax, [rbp+var_790]  | * | shl ecx, 1 ",xcode,1
"mov ecx, cs:_n  | * | sub ecx, 1 ",xcode,2
"shl ecx, 1  | * | cmp eax, ecx ",xcode,2
"sub ecx, 1  | * | jg loc_100001119 ",xcode,1
"cmp eax, ecx  | * | mov eax, cs:_n ",xcode,1
"jg loc_100001119  | * | shl eax, 1 ",xcode,1
"mov eax, cs:_n  | * | mov ecx, cs:_n ",xcode,1
"shl eax, 1  | * | sub ecx, [rbp+var_790] ",xcode,1
"mov ecx, cs:_n  | * | mov edi, ecx  ",xcode,1
"sub ecx, [rbp+var_790]  | * | mov [rbp+var_8B8], eax ",xcode,1
"mov edi, ecx   | * | call _abs ",xcode,1
"mov [rbp+var_8B8], eax  | * | lea rdx, [rbp+var_768] ",xcode,1
"call _abs  | * | lea rsi, [rbp+var_798] ",xcode,1
"lea rdx, [rbp+var_768]  | * | lea r8, [rbp+var_794] ",xcode,1
"lea rsi, [rbp+var_798]  | * | lea r9, _w ",xcode,1
"lea r8, [rbp+var_794]  | * | mov ecx, [rbp+var_8B8] ",xcode,1
"lea r9, _w  | * | sub ecx, eax ",xcode,1
"mov ecx, [rbp+var_8B8]  | * | sub ecx, 1 ",xcode,1
"sub ecx, eax  | * | movsxd r10, [rbp+var_790] ",xcode,1
"sub ecx, 1  | * | mov [r9+r10*4], ecx ",xcode,1
"movsxd r10, [rbp+var_790]  | * | mov [rbp+var_794], 1 ",xcode,1
"mov [r9+r10*4], ecx  | * | mov eax, [rbp+var_790] ",xcode,1
"mov [rbp+var_794], 1  | * | sub eax, cs:_n ",xcode,1
"mov eax, [rbp+var_790]  | * | add eax, 1 ",xcode,1
"sub eax, cs:_n  | * | mov [rbp+var_798], eax ",xcode,1
"add eax, 1  | * | mov [rbp+var_770], r8 ",xcode,1
"mov [rbp+var_798], eax  | * | mov [rbp+var_778], rsi ",xcode,1
"mov [rbp+var_770], r8  | * | mov rsi, [rbp+var_770] ",xcode,1
"mov [rbp+var_778], rsi  | * | mov r8, [rbp+var_778] ",xcode,1
"mov rsi, [rbp+var_770]  | * | mov [rbp+var_758], rsi ",xcode,1
"mov r8, [rbp+var_778]  | * | mov [rbp+var_760], r8 ",xcode,1
"mov [rbp+var_758], rsi  | * | mov rsi, [rbp+var_758] ",xcode,1
"mov [rbp+var_760], r8  | * | mov r8, [rbp+var_760] ",xcode,1
"mov rsi, [rbp+var_758]  | * | mov [rbp+var_740], rdx ",xcode,1
"mov r8, [rbp+var_760]  | * | mov [rbp+var_748], rsi ",xcode,1
"mov [rbp+var_740], rdx  | * | mov [rbp+var_750], r8 ",xcode,1
"mov [rbp+var_748], rsi  | * | mov rdx, [rbp+var_748] ",xcode,1
"mov [rbp+var_750], r8  | * | mov eax, [rdx] ",xcode,1
"mov rdx, [rbp+var_748]  | * | mov rdx, [rbp+var_750] ",xcode,1
"mov eax, [rdx]  | * | cmp eax, [rdx] ",xcode,1
"mov rdx, [rbp+var_750]  | * | jge loc_1000010DB ",xcode,1
"cmp eax, [rdx]  | * | mov rax, [rbp+var_760] ",xcode,1
"jge loc_1000010DB  | * | mov [rbp+var_8C0], rax ",xcode,1
"mov rax, [rbp+var_760]  | * | jmp loc_1000010E9 ",xcode,1
"mov [rbp+var_8C0], rax  | * | loc_1000010DB:  ",xcode,1
"jmp loc_1000010E9  | * | mov rax, [rbp+var_758] ",xcode,1
"loc_1000010DB:   | * | mov [rbp+var_8C0], rax ",xcode,1
"mov rax, [rbp+var_758]  | * | loc_1000010E9:  ",xcode,1
"mov [rbp+var_8C0], rax  | * | mov rax, [rbp+var_8C0] ",xcode,1
"loc_1000010E9:   | * | lea rcx, _f ",xcode,1
"mov rax, [rbp+var_8C0]  | * | mov edx, [rax] ",xcode,1
"lea rcx, _f  | * | movsxd rax, [rbp+var_790] ",xcode,1
"mov edx, [rax]  | * | mov [rcx+rax*4], edx ",xcode,1
"movsxd rax, [rbp+var_790]  | * | mov eax, [rbp+var_790] ",xcode,1
"mov [rcx+rax*4], edx  | * | add eax, 1 ",xcode,1
"mov eax, [rbp+var_790]  | * | mov [rbp+var_790], eax ",xcode,1
"add eax, 1  | * | jmp loc_100000FCE ",xcode,1
"mov [rbp+var_790], eax  | * | loc_100001119:  ",xcode,1
"jmp loc_100000FCE  | * | lea rax, _v ",xcode,1
"loc_100001119:   | * | mov ecx, cs:_ct ",xcode,1
"lea rax, _v  | * | add ecx, 1 ",xcode,1
"mov ecx, cs:_ct  | * | mov cs:_ct, ecx ",xcode,1
"add ecx, 1  | * | mov [rbp+var_718], rax ",xcode,1
"mov cs:_ct, ecx  | * | mov rax, [rbp+var_718] ",xcode,1
"mov [rbp+var_718], rax  | * | mov rdx, rax ",xcode,1
"mov rax, [rbp+var_718]  | * | mov [rbp+var_710], rdx ",xcode,1
"mov rdx, rax  | * | mov rdx, [rbp+var_710] ",xcode,1
"mov [rbp+var_710], rdx  | * | mov rsi, [rdx] ",xcode,1
"mov rdx, [rbp+var_710]  | * | mov [rbp+var_6F0], rdx ",xcode,1
"mov rsi, [rdx]  | * | mov [rbp+var_6F8], rsi ",xcode,1
"mov [rbp+var_6F0], rdx  | * | mov rdx, [rbp+var_6F0] ",xcode,1
"mov [rbp+var_6F8], rsi  | * | mov [rbp+var_8C8], rax ",xcode,1
"mov rdx, [rbp+var_6F0]  | * | mov [rbp+var_8D0], rdx ",xcode,1
"mov [rbp+var_8C8], rax  | * | loc_100001177:  ",xcode,1
"mov [rbp+var_8D0], rdx  | * | mov rax, [rbp+var_6F8] ",xcode,1
"loc_100001177:   | * | mov rcx, [rbp+var_8D0] ",xcode,1
"mov rax, [rbp+var_6F8]  | * | cmp rax, [rcx+8] ",xcode,1
"mov rcx, [rbp+var_8D0]  | * | jz loc_100001213 ",xcode,1
"cmp rax, [rcx+8]  | * | mov rax, [rbp+var_8D0] ",xcode,1
"jz loc_100001213  | * | mov [rbp+var_6E8], rax ",xcode,1
"mov rax, [rbp+var_8D0]  | * | mov rcx, [rbp+var_6E8] ",xcode,1
"mov [rbp+var_6E8], rax  | * | add rcx, 10h ",xcode,1
"mov rcx, [rbp+var_6E8]  | * | mov [rbp+var_6E0], rcx ",xcode,1
"add rcx, 10h  | * | mov rcx, [rbp+var_6E0] ",xcode,1
"mov [rbp+var_6E0], rcx  | * | mov [rbp+var_6D8], rcx ",xcode,1
"mov rcx, [rbp+var_6E0]  | * | mov rcx, [rbp+var_6D8] ",xcode,1
"mov [rbp+var_6D8], rcx  | * | mov rdx, [rax+8] ",xcode,1
"mov rcx, [rbp+var_6D8]  | * | add rdx, 0FFFFFFFFFFFFFFECh ",xcode,1
"mov rdx, [rax+8]  | * | mov [rax+8], rdx ",xcode,3
"add rdx, 0FFFFFFFFFFFFFFECh  | * | mov [rbp+var_6A0], rdx ",xcode,1
"mov [rax+8], rdx  | * | mov rdx, [rbp+var_6A0] ",xcode,1
"mov [rbp+var_6A0], rdx  | * | mov [rbp+var_6B8], rcx ",xcode,1
"mov rdx, [rbp+var_6A0]  | * | mov [rbp+var_6C0], rdx ",xcode,1
"mov [rbp+var_6B8], rcx  | * | mov rcx, [rbp+var_6B8] ",xcode,1
"mov [rbp+var_6C0], rdx  | * | mov rdx, [rbp+var_6C0] ",xcode,1
"mov rcx, [rbp+var_6B8]  | * | mov [rbp+var_6A8], rcx ",xcode,1
"mov rdx, [rbp+var_6C0]  | * | mov [rbp+var_6B0], rdx ",xcode,1
"mov [rbp+var_6A8], rcx  | * | jmp loc_100001177 ",xcode,1
"mov [rbp+var_6B0], rdx  | * | loc_100001213:  ",xcode,1
"jmp loc_100001177  | * | lea rax, _u ",xcode,1
"loc_100001213:   | * | mov rcx, [rbp+var_8C8] ",xcode,1
"lea rax, _u  | * | mov [rbp+var_698], rcx ",xcode,1
"mov rcx, [rbp+var_8C8]  | * | mov [rbp+var_608], rax ",xcode,1
"mov [rbp+var_698], rcx  | * | mov rax, [rbp+var_608] ",xcode,1
"mov [rbp+var_608], rax  | * | mov rdx, rax ",xcode,1
"mov rax, [rbp+var_608]  | * | mov [rbp+var_600], rdx ",xcode,1
"mov rdx, rax  | * | mov rdx, [rbp+var_600] ",xcode,1
"mov [rbp+var_600], rdx  | * | mov rsi, [rdx] ",xcode,1
"mov rdx, [rbp+var_600]  | * | mov [rbp+var_5E0], rdx ",xcode,1
"mov rsi, [rdx]  | * | mov [rbp+var_5E8], rsi ",xcode,1
"mov [rbp+var_5E0], rdx  | * | mov rdx, [rbp+var_5E0] ",xcode,1
"mov [rbp+var_5E8], rsi  | * | mov [rbp+var_8D8], rax ",xcode,1
"mov rdx, [rbp+var_5E0]  | * | mov [rbp+var_8E0], rdx ",xcode,1
"mov [rbp+var_8D8], rax  | * | loc_10000126D:  ",xcode,1
"mov [rbp+var_8E0], rdx  | * | mov rax, [rbp+var_5E8] ",xcode,1
"loc_10000126D:   | * | mov rcx, [rbp+var_8E0] ",xcode,1
"mov rax, [rbp+var_5E8]  | * | cmp rax, [rcx+8] ",xcode,1
"mov rcx, [rbp+var_8E0]  | * | jz loc_100001309 ",xcode,1
"cmp rax, [rcx+8]  | * | mov rax, [rbp+var_8E0] ",xcode,1
"jz loc_100001309  | * | mov [rbp+var_5D8], rax ",xcode,1
"mov rax, [rbp+var_8E0]  | * | mov rcx, [rbp+var_5D8] ",xcode,1
"mov [rbp+var_5D8], rax  | * | add rcx, 10h ",xcode,1
"mov rcx, [rbp+var_5D8]  | * | mov [rbp+var_5D0], rcx ",xcode,1
"add rcx, 10h  | * | mov rcx, [rbp+var_5D0] ",xcode,1
"mov [rbp+var_5D0], rcx  | * | mov [rbp+var_5C8], rcx ",xcode,1
"mov rcx, [rbp+var_5D0]  | * | mov rcx, [rbp+var_5C8] ",xcode,1
"mov [rbp+var_5C8], rcx  | * | mov rdx, [rax+8] ",xcode,1
"mov rcx, [rbp+var_5C8]  | * | add rdx, 0FFFFFFFFFFFFFFECh ",xcode,1
"add rdx, 0FFFFFFFFFFFFFFECh  | * | mov [rbp+var_590], rdx ",xcode,1
"mov [rax+8], rdx  | * | mov rdx, [rbp+var_590] ",xcode,1
"mov [rbp+var_590], rdx  | * | mov [rbp+var_5A8], rcx ",xcode,1
"mov rdx, [rbp+var_590]  | * | mov [rbp+var_5B0], rdx ",xcode,1
"mov [rbp+var_5A8], rcx  | * | mov rcx, [rbp+var_5A8] ",xcode,1
"mov [rbp+var_5B0], rdx  | * | mov rdx, [rbp+var_5B0] ",xcode,1
"mov rcx, [rbp+var_5A8]  | * | mov [rbp+var_598], rcx ",xcode,1
"mov rdx, [rbp+var_5B0]  | * | mov [rbp+var_5A0], rdx ",xcode,1
"mov [rbp+var_598], rcx  | * | jmp loc_10000126D ",xcode,1
"mov [rbp+var_5A0], rdx  | * | loc_100001309:  ",xcode,1
"jmp loc_10000126D  | * | mov rax, [rbp+var_8D8] ",xcode,1
"loc_100001309:   | * | mov [rbp+var_588], rax ",xcode,1
"mov rax, [rbp+var_8D8]  | * | mov [rbp+var_79C], 0 ",xcode,1
"mov [rbp+var_588], rax  | * | loc_100001321:  ",xcode,1
"mov [rbp+var_79C], 0  | * | mov eax, [rbp+var_79C] ",xcode,1
"loc_100001321:   | * | cmp eax, cs:_m ",xcode,1
"mov eax, [rbp+var_79C]  | * | jge loc_100002048 ",xcode,1
"cmp eax, cs:_m  | * | lea rdi, aDD  ",xcode,1
"jge loc_100002048  | * | lea rsi, [rbp+var_7A0] ",xcode,1
"lea rdi, aDD   | * | lea rdx, [rbp+var_7A4] ",xcode,1
"lea rsi, [rbp+var_7A0]  | * | mov al, 0 ",xcode,1
"lea rdx, [rbp+var_7A4]  | * | call _scanf ",xcode,1
"mov al, 0  | * | lea rdx, _was ",xcode,1
"call _scanf  | * | lea rsi, _y ",xcode,1
"lea rdx, _was  | * | lea rdi, _x ",xcode,1
"lea rsi, _y  | * | mov ecx, [rbp+var_7A0] ",xcode,1
"lea rdi, _x  | * | movsxd r8, [rbp+var_79C] ",xcode,1
"mov ecx, [rbp+var_7A0]  | * | mov [rdi+r8*4], ecx ",xcode,1
"movsxd r8, [rbp+var_79C]  | * | mov ecx, [rbp+var_7A4] ",xcode,1
"mov [rdi+r8*4], ecx  | * | movsxd rdi, [rbp+var_79C] ",xcode,1
"mov ecx, [rbp+var_7A4]  | * | mov [rsi+rdi*4], ecx ",xcode,1
"movsxd rdi, [rbp+var_79C]  | * | mov ecx, cs:_ct ",xcode,1
"mov [rsi+rdi*4], ecx  | * | movsxd rsi, [rbp+var_7A4] ",xcode,1
"mov ecx, cs:_ct  | * | movsxd rdi, [rbp+var_7A0] ",xcode,1
"movsxd rsi, [rbp+var_7A4]  | * | imul rdi, 5DC4h ",xcode,1
"movsxd rdi, [rbp+var_7A0]  | * | add rdx, rdi ",xcode,1
"imul rdi, 5DC4h  | * | mov [rdx+rsi*4], ecx ",xcode,1
"add rdx, rdi  | * | mov [rbp+var_7A8], 0 ",xcode,1
"mov [rdx+rsi*4], ecx  | * | mov [rbp+var_8E4], eax ",xcode,1
"mov [rbp+var_7A8], 0  | * | loc_1000013B6:  ",xcode,1
"mov [rbp+var_8E4], eax  | * | cmp [rbp+var_7A8], 6 ",xcode,1
loc_1000013B6:   | * | jge loc_10000202D ,xcode,1
"cmp [rbp+var_7A8], 6  | * | lea rax, _was ",xcode,1
"jge loc_10000202D  | * | lea rcx, __ZL2dj  ",xcode,1
"lea rax, _was  | * | lea rdx, __ZL2di  ",xcode,1
"lea rcx, __ZL2dj   | * | mov esi, [rbp+var_7A0] ",xcode,1
"lea rdx, __ZL2di   | * | movsxd rdi, [rbp+var_7A8] ",xcode,1
"mov esi, [rbp+var_7A0]  | * | add esi, [rdx+rdi*4] ",xcode,1
"movsxd rdi, [rbp+var_7A8]  | * | mov [rbp+var_7AC], esi ",xcode,1
"add esi, [rdx+rdi*4]  | * | mov esi, [rbp+var_7A4] ",xcode,1
"mov [rbp+var_7AC], esi  | * | movsxd rdx, [rbp+var_7A8] ",xcode,1
"mov esi, [rbp+var_7A4]  | * | add esi, [rcx+rdx*4] ",xcode,1
"movsxd rdx, [rbp+var_7A8]  | * | mov [rbp+var_7B0], esi ",xcode,1
"add esi, [rcx+rdx*4]  | * | movsxd rcx, [rbp+var_7B0] ",xcode,1
"mov [rbp+var_7B0], esi  | * | movsxd rdx, [rbp+var_7AC] ",xcode,1
"movsxd rcx, [rbp+var_7B0]  | * | imul rdx, 5DC4h ",xcode,2
"movsxd rdx, [rbp+var_7AC]  | * | add rax, rdx ",xcode,2
"mov esi, [rax+rcx*4]  | * | jz loc_1000019FB ",xcode,1
"cmp esi, cs:_ct  | * | lea rax, [rbp+var_7C8] ",xcode,1
"jz loc_1000019FB  | * | lea rcx, _v ",xcode,1
"lea rax, [rbp+var_7C8]  | * | lea rdx, [rbp+var_49C] ",xcode,1
"lea rcx, _v  | * | lea rsi, [rbp+var_7D8] ",xcode,1
"lea rdx, [rbp+var_49C]  | * | lea rdi, [rbp+var_7E8] ",xcode,1
"lea rsi, [rbp+var_7D8]  | * | lea r8, [rbp+var_7E0] ",xcode,1
"lea rdi, [rbp+var_7E8]  | * | lea r9, [rbp+var_548] ",xcode,1
"lea r8, [rbp+var_7E0]  | * | lea r10, [rbp+var_544] ",xcode,1
"lea r9, [rbp+var_548]  | * | lea r11, [rbp+var_580] ",xcode,1
"lea r10, [rbp+var_544]  | * | lea rbx, [rbp+var_57C] ",xcode,1
"lea r11, [rbp+var_580]  | * | mov r14d, [rbp+var_7A0] ",xcode,1
"lea rbx, [rbp+var_57C]  | * | mov r15d, [rbp+var_7A4] ",xcode,1
"mov r14d, [rbp+var_7A0]  | * | mov [rbp+var_57C], r14d ",xcode,1
"mov r15d, [rbp+var_7A4]  | * | mov [rbp+var_580], r15d ",xcode,1
"mov [rbp+var_57C], r14d  | * | mov [rbp+var_568], r8 ",xcode,1
"mov [rbp+var_580], r15d  | * | mov [rbp+var_570], rbx ",xcode,1
"mov [rbp+var_568], r8  | * | mov [rbp+var_578], r11 ",xcode,1
"mov [rbp+var_570], rbx  | * | mov r11, [rbp+var_568] ",xcode,1
"mov [rbp+var_578], r11  | * | mov rbx, [rbp+var_570] ",xcode,1
"mov r11, [rbp+var_568]  | * | mov r12, [rbp+var_578] ",xcode,1
"mov rbx, [rbp+var_570]  | * | mov [rbp+var_550], r11 ",xcode,1
"mov r12, [rbp+var_578]  | * | mov [rbp+var_558], rbx ",xcode,1
"mov [rbp+var_550], r11  | * | mov [rbp+var_560], r12 ",xcode,1
"mov [rbp+var_558], rbx  | * | mov r11, [rbp+var_550] ",xcode,1
"mov [rbp+var_560], r12  | * | mov rbx, [rbp+var_558] ",xcode,1
"mov r11, [rbp+var_550]  | * | mov r14d, [rbx] ",xcode,1
"mov rbx, [rbp+var_558]  | * | mov [r11], r14d ",xcode,1
"mov r14d, [rbx]  | * | mov rbx, [rbp+var_560] ",xcode,1
"mov [r11], r14d  | * | mov r14d, [rbx] ",xcode,2
"mov rbx, [rbp+var_560]  | * | mov [r11+4], r14d ",xcode,1
"mov r14d, [rbx]  | * | mov r14d, [rbp+var_7AC] ",xcode,2
"mov [r11+4], r14d  | * | mov r15d, [rbp+var_7B0] ",xcode,2
"mov r14d, [rbp+var_7AC]  | * | mov [rbp+var_544], r14d ",xcode,1
"mov r15d, [rbp+var_7B0]  | * | mov [rbp+var_548], r15d ",xcode,1
"mov [rbp+var_544], r14d  | * | mov [rbp+var_530], rdi ",xcode,1
"mov [rbp+var_548], r15d  | * | mov [rbp+var_538], r10 ",xcode,1
"mov [rbp+var_530], rdi  | * | mov [rbp+var_540], r9 ",xcode,1
"mov [rbp+var_538], r10  | * | mov r9, [rbp+var_530] ",xcode,1
"mov [rbp+var_540], r9  | * | mov r10, [rbp+var_538] ",xcode,1
"mov r9, [rbp+var_530]  | * | mov r11, [rbp+var_540] ",xcode,1
"mov r10, [rbp+var_538]  | * | mov [rbp+var_518], r9 ",xcode,1
"mov r11, [rbp+var_540]  | * | mov [rbp+var_520], r10 ",xcode,1
"mov [rbp+var_518], r9  | * | mov [rbp+var_528], r11 ",xcode,1
