idiom,label,count
var_A = byte ptr -0Ah  | * | var_8 = dword ptr -8 ,data,1
"mov rsi, [rbp+var_270]  | * | mov [rbp+var_228], rdx ",xcode,1
"mov [rbp+var_220], rax  | * | mov [rbp+var_230], rsi ",xcode,1
"mov [rbp+var_228], rdx  | * | mov rax, [rbp+var_228] ",xcode,1
"mov [rbp+var_230], rsi  | * | cmp rax, 0 ",xcode,1
"mov rax, [rbp+var_228]  | * | mov [rbp+var_460], rax ",xcode,1
"cmp rax, 0  | * | jz loc_100000D94 ",xcode,1
"mov [rbp+var_460], rax  | * | mov rax, [rbp+var_460] ",xcode,1
"jz loc_100000D94  | * | mov rcx, [rbp+var_230] ",xcode,1
"mov rax, [rbp+var_460]  | * | mov edx, [rcx] ",xcode,1
"mov rcx, [rbp+var_230]  | * | mov rcx, [rbp+var_460] ",xcode,1
"mov edx, [rcx]  | * | mov [rcx], edx ",xcode,3
"mov rcx, [rbp+var_460]  | * | mov [rbp+var_468], rax ",xcode,1
"mov [rcx], edx  | * | loc_100000D94:  ",xcode,1
"mov [rbp+var_468], rax  | * | mov rax, [rbp+var_458] ",xcode,1
"loc_100000D94:   | * | mov rcx, [rax+8] ",xcode,1
"mov rax, [rbp+var_458]  | * | add rcx, 4 ",xcode,1
"mov rcx, [rax+8]  | * | mov [rax+8], rcx ",xcode,2
"add rcx, 4  | * | jmp loc_100000DC2 ",xcode,1
"mov [rax+8], rcx  | * | loc_100000DAF:  ",xcode,1
"jmp loc_100000DC2  | * | mov rsi, [rbp+var_270] ",xcode,1
"loc_100000DAF:   | * | mov rdi, [rbp+var_458] ",xcode,1
"mov rsi, [rbp+var_270]  | * | call j___ZNSt3__16vectorIiNS_9allocatorIiEEE21__push_back_slow_pathIKiEEvRT_  ",xcode,1
"mov rdi, [rbp+var_458]  | * | loc_100000DC2:  ",xcode,1
call j___ZNSt3__16vectorIiNS_9allocatorIiEEE21__push_back_slow_pathIKiEEvRT_   | * | jmp loc_100000F0B ,xcode,1
loc_100000DC2:   | * | loc_100000DC7:  ,xcode,1
"jmp loc_100000F0B  | * | lea rax, [rbp+var_3F0] ",xcode,1
"loc_100000DC7:   | * | lea rcx, _w ",xcode,1
"lea rax, [rbp+var_3F0]  | * | mov [rbp+var_208], rcx ",xcode,1
"lea rcx, _w  | * | mov [rbp+var_210], rax ",xcode,1
"mov [rbp+var_208], rcx  | * | mov rax, [rbp+var_208] ",xcode,1
"mov [rbp+var_210], rax  | * | mov rcx, [rax+8] ",xcode,1
"mov rax, [rbp+var_208]  | * | mov rdx, rax ",xcode,1
"mov rcx, [rax+8]  | * | mov [rbp+var_200], rdx ",xcode,1
"mov rdx, rax  | * | mov rdx, [rbp+var_200] ",xcode,1
"mov [rbp+var_200], rdx  | * | add rdx, 10h ",xcode,1
"mov rdx, [rbp+var_200]  | * | mov [rbp+var_1F8], rdx ",xcode,1
"add rdx, 10h  | * | mov rdx, [rbp+var_1F8] ",xcode,1
"mov [rbp+var_1F8], rdx  | * | mov [rbp+var_1F0], rdx ",xcode,1
"mov rdx, [rbp+var_1F8]  | * | mov rdx, [rbp+var_1F0] ",xcode,1
"mov [rbp+var_1F0], rdx  | * | cmp rcx, [rdx] ",xcode,1
"mov rdx, [rbp+var_1F0]  | * | mov [rbp+var_470], rax ",xcode,1
"cmp rcx, [rdx]  | * | jz loc_100000EF3 ",xcode,1
"mov [rbp+var_470], rax  | * | mov rax, [rbp+var_470] ",xcode,1
"jz loc_100000EF3  | * | mov [rbp+var_1E8], rax ",xcode,1
"mov rax, [rbp+var_470]  | * | mov rax, [rbp+var_1E8] ",xcode,1
"mov [rbp+var_1E8], rax  | * | add rax, 10h ",xcode,1
"mov rax, [rbp+var_1E8]  | * | mov [rbp+var_1E0], rax ",xcode,1
"add rax, 10h  | * | mov rax, [rbp+var_1E0] ",xcode,1
"mov [rbp+var_1E0], rax  | * | mov [rbp+var_1D8], rax ",xcode,1
"mov rax, [rbp+var_1E0]  | * | mov rax, [rbp+var_1D8] ",xcode,1
"mov [rbp+var_1D8], rax  | * | mov rcx, [rbp+var_470] ",xcode,1
"mov rax, [rbp+var_1D8]  | * | mov rdx, [rcx+8] ",xcode,1
"mov rcx, [rbp+var_470]  | * | mov [rbp+var_1B8], rdx ",xcode,1
"mov rdx, [rcx+8]  | * | mov rdx, [rbp+var_1B8] ",xcode,1
"mov [rbp+var_1B8], rdx  | * | mov rsi, [rbp+var_210] ",xcode,1
"mov rdx, [rbp+var_1B8]  | * | mov [rbp+var_1C0], rax ",xcode,1
"mov rsi, [rbp+var_210]  | * | mov [rbp+var_1C8], rdx ",xcode,1
"mov [rbp+var_1C0], rax  | * | mov [rbp+var_1D0], rsi ",xcode,1
"mov [rbp+var_1C8], rdx  | * | mov rax, [rbp+var_1C8] ",xcode,1
"mov [rbp+var_1D0], rsi  | * | cmp rax, 0 ",xcode,1
"mov rax, [rbp+var_1C8]  | * | mov [rbp+var_478], rax ",xcode,1
"cmp rax, 0  | * | jz loc_100000ED8 ",xcode,1
"mov [rbp+var_478], rax  | * | mov rax, [rbp+var_478] ",xcode,1
"jz loc_100000ED8  | * | mov rcx, [rbp+var_1D0] ",xcode,1
"mov rax, [rbp+var_478]  | * | mov edx, [rcx] ",xcode,1
"mov rcx, [rbp+var_1D0]  | * | mov rcx, [rbp+var_478] ",xcode,1
"mov rcx, [rbp+var_478]  | * | mov [rbp+var_480], rax ",xcode,1
"mov [rcx], edx  | * | loc_100000ED8:  ",xcode,1
"mov [rbp+var_480], rax  | * | mov rax, [rbp+var_470] ",xcode,1
"loc_100000ED8:   | * | mov rcx, [rax+8] ",xcode,1
"mov rax, [rbp+var_470]  | * | add rcx, 4 ",xcode,1
"add rcx, 4  | * | jmp loc_100000F06 ",xcode,1
"mov [rax+8], rcx  | * | loc_100000EF3:  ",xcode,1
"jmp loc_100000F06  | * | mov rsi, [rbp+var_210] ",xcode,1
"loc_100000EF3:   | * | mov rdi, [rbp+var_470] ",xcode,1
"mov rsi, [rbp+var_210]  | * | call j___ZNSt3__16vectorIiNS_9allocatorIiEEE21__push_back_slow_pathIKiEEvRT_  ",xcode,1
"mov rdi, [rbp+var_470]  | * | loc_100000F06:  ",xcode,1
call j___ZNSt3__16vectorIiNS_9allocatorIiEEE21__push_back_slow_pathIKiEEvRT_   | * | jmp $+5 ,xcode,1
loc_100000F06:   | * | loc_100000F0B:  ,xcode,1
jmp $+5  | * | jmp $+5 ,xcode,12
loc_100000F0B:   | * | loc_100000F10:  ,xcode,1
"jmp $+5  | * | mov eax, [rbp+var_3F0] ",xcode,1
"loc_100000F10:   | * | add eax, 1 ",xcode,1
"mov eax, [rbp+var_3F0]  | * | mov [rbp+var_3F0], eax ",xcode,1
"add eax, 1  | * | jmp loc_100000C2A ",xcode,1
"mov [rbp+var_3F0], eax  | * | loc_100000F26:  ",xcode,1
"jmp loc_100000C2A  | * | lea rax, [rbp+var_D0] ",xcode,1
"loc_100000F26:   | * | lea rcx, [rbp+var_C8] ",xcode,1
"lea rax, [rbp+var_D0]  | * | lea rdx, [rbp+var_C0] ",xcode,1
"lea rcx, [rbp+var_C8]  | * | lea rsi, __Z2l1ii  ",xcode,1
"lea rdx, [rbp+var_C0]  | * | lea rdi, [rbp+var_148] ",xcode,1
"lea rsi, __Z2l1ii   | * | lea r8, _w ",xcode,1
"lea rdi, [rbp+var_148]  | * | lea r9, [rbp+var_190] ",xcode,1
"lea r8, _w  | * | mov [rbp+var_1B0], r8 ",xcode,1
"lea r9, [rbp+var_190]  | * | mov r10, [rbp+var_1B0] ",xcode,1
"mov [rbp+var_1B0], r8  | * | mov r11, [r10] ",xcode,1
"mov r10, [rbp+var_1B0]  | * | mov [rbp+var_198], r10 ",xcode,1
"mov r11, [r10]  | * | mov [rbp+var_1A0], r11 ",xcode,1
"mov [rbp+var_198], r10  | * | mov r10, [rbp+var_1A0] ",xcode,1
"mov [rbp+var_1A0], r11  | * | mov [rbp+var_180], r9 ",xcode,1
"mov r10, [rbp+var_1A0]  | * | mov [rbp+var_188], r10 ",xcode,1
"mov [rbp+var_180], r9  | * | mov r9, [rbp+var_180] ",xcode,1
"mov [rbp+var_188], r10  | * | mov r10, [rbp+var_188] ",xcode,1
"mov r9, [rbp+var_180]  | * | mov [rbp+var_170], r9 ",xcode,1
"mov r10, [rbp+var_188]  | * | mov [rbp+var_178], r10 ",xcode,1
"mov [rbp+var_170], r9  | * | mov r9, [rbp+var_170] ",xcode,1
"mov [rbp+var_178], r10  | * | mov r10, [rbp+var_178] ",xcode,1
"mov r9, [rbp+var_170]  | * | mov [r9], r10 ",xcode,1
"mov r10, [rbp+var_178]  | * | mov r9, [rbp+var_190] ",xcode,1
"mov [r9], r10  | * | mov [rbp+var_1A8], r9 ",xcode,1
"mov r9, [rbp+var_190]  | * | mov r9, [rbp+var_1A8] ",xcode,1
"mov [rbp+var_1A8], r9  | * | mov [rbp+var_3F8], r9 ",xcode,1
"mov r9, [rbp+var_1A8]  | * | mov [rbp+var_168], r8 ",xcode,1
"mov [rbp+var_3F8], r9  | * | mov r8, [rbp+var_168] ",xcode,1
"mov [rbp+var_168], r8  | * | mov r9, [r8+8] ",xcode,1
"mov r8, [rbp+var_168]  | * | mov [rbp+var_150], r8 ",xcode,1
"mov r9, [r8+8]  | * | mov [rbp+var_158], r9 ",xcode,1
"mov [rbp+var_150], r8  | * | mov r8, [rbp+var_158] ",xcode,1
"mov [rbp+var_158], r9  | * | mov [rbp+var_138], rdi ",xcode,1
"mov r8, [rbp+var_158]  | * | mov [rbp+var_140], r8 ",xcode,1
"mov [rbp+var_138], rdi  | * | mov rdi, [rbp+var_138] ",xcode,1
"mov [rbp+var_140], r8  | * | mov r8, [rbp+var_140] ",xcode,1
"mov rdi, [rbp+var_138]  | * | mov [rbp+var_128], rdi ",xcode,1
"mov r8, [rbp+var_140]  | * | mov [rbp+var_130], r8 ",xcode,1
"mov [rbp+var_128], rdi  | * | mov rdi, [rbp+var_128] ",xcode,1
"mov [rbp+var_130], r8  | * | mov r8, [rbp+var_130] ",xcode,1
"mov rdi, [rbp+var_128]  | * | mov [rdi], r8 ",xcode,1
"mov r8, [rbp+var_130]  | * | mov rdi, [rbp+var_148] ",xcode,1
"mov [rdi], r8  | * | mov [rbp+var_160], rdi ",xcode,1
"mov rdi, [rbp+var_148]  | * | mov rdi, [rbp+var_160] ",xcode,1
"mov [rbp+var_160], rdi  | * | mov [rbp+var_400], rdi ",xcode,1
"mov rdi, [rbp+var_160]  | * | mov rdi, [rbp+var_3F8] ",xcode,1
"mov [rbp+var_400], rdi  | * | mov r8, [rbp+var_400] ",xcode,1
"mov rdi, [rbp+var_3F8]  | * | mov [rbp+var_C0], rdi ",xcode,1
"mov r8, [rbp+var_400]  | * | mov [rbp+var_C8], r8 ",xcode,1
"mov [rbp+var_C0], rdi  | * | mov [rbp+var_D0], rsi ",xcode,1
"mov [rbp+var_C8], r8  | * | mov [rbp+var_B8], rdx ",xcode,1
"mov [rbp+var_D0], rsi  | * | mov rdx, [rbp+var_B8] ",xcode,1
"mov [rbp+var_B8], rdx  | * | mov rdx, [rdx] ",xcode,1
"mov rdx, [rbp+var_B8]  | * | mov [rbp+var_98], rcx ",xcode,1
"mov rdx, [rdx]  | * | mov rcx, [rbp+var_98] ",xcode,1
"mov [rbp+var_98], rcx  | * | mov rcx, [rcx] ",xcode,1
"mov rcx, [rbp+var_98]  | * | mov [rbp+var_A0], rdx ",xcode,1
"mov rcx, [rcx]  | * | mov [rbp+var_A8], rcx ",xcode,1
"mov [rbp+var_A0], rdx  | * | mov [rbp+var_B0], rax ",xcode,1
"mov [rbp+var_A8], rcx  | * | mov rdi, [rbp+var_A0] ",xcode,1
"mov [rbp+var_B0], rax  | * | mov rsi, [rbp+var_A8] ",xcode,1
"mov rdi, [rbp+var_A0]  | * | mov rdx, [rbp+var_B0] ",xcode,1
"mov rsi, [rbp+var_A8]  | * | call j___ZNSt3__16__sortIRPFbiiEPiEEvT0_S5_T_  ",xcode,1
"mov rdx, [rbp+var_B0]  | * | lea rdx, [rbp+var_F0] ",xcode,1
"call j___ZNSt3__16__sortIRPFbiiEPiEEvT0_S5_T_   | * | lea rax, [rbp+var_120] ",xcode,1
"lea rdx, [rbp+var_F0]  | * | lea rcx, [rbp+var_118] ",xcode,1
"lea rax, [rbp+var_120]  | * | lea rsi, [rbp+var_28] ",xcode,1
"lea rcx, [rbp+var_118]  | * | lea rdi, _v ",xcode,1
"lea rsi, [rbp+var_28]  | * | lea r8, [rbp+var_70] ",xcode,1
"lea rdi, _v  | * | mov [rbp+var_90], rdi ",xcode,1
"lea r8, [rbp+var_70]  | * | mov r9, [rbp+var_90] ",xcode,1
"mov [rbp+var_90], rdi  | * | mov r10, [r9] ",xcode,1
"mov r9, [rbp+var_90]  | * | mov [rbp+var_78], r9 ",xcode,1
"mov r10, [r9]  | * | mov [rbp+var_80], r10 ",xcode,1
"mov [rbp+var_78], r9  | * | mov r9, [rbp+var_80] ",xcode,1
"mov [rbp+var_80], r10  | * | mov [rbp+var_60], r8 ",xcode,1
"mov r9, [rbp+var_80]  | * | mov [rbp+var_68], r9 ",xcode,1
"mov [rbp+var_60], r8  | * | mov r8, [rbp+var_60] ",xcode,1
"mov [rbp+var_68], r9  | * | mov r9, [rbp+var_68] ",xcode,1
"mov r8, [rbp+var_60]  | * | mov [rbp+var_50], r8 ",xcode,1
"mov r9, [rbp+var_68]  | * | mov [rbp+var_58], r9 ",xcode,1
"mov [rbp+var_50], r8  | * | mov r8, [rbp+var_50] ",xcode,1
"mov [rbp+var_58], r9  | * | mov r9, [rbp+var_58] ",xcode,1
"mov r8, [rbp+var_50]  | * | mov [r8], r9 ",xcode,1
"mov r9, [rbp+var_58]  | * | mov r8, [rbp+var_70] ",xcode,1
"mov [r8], r9  | * | mov [rbp+var_88], r8 ",xcode,1
"mov r8, [rbp+var_70]  | * | mov r8, [rbp+var_88] ",xcode,1
"mov [rbp+var_88], r8  | * | mov [rbp+var_408], r8 ",xcode,1
"mov r8, [rbp+var_88]  | * | mov [rbp+var_48], rdi ",xcode,1
"mov [rbp+var_408], r8  | * | mov rdi, [rbp+var_48] ",xcode,1
"mov [rbp+var_48], rdi  | * | mov r8, [rdi+8] ",xcode,1
"mov rdi, [rbp+var_48]  | * | mov [rbp+var_30], rdi ",xcode,1
"mov r8, [rdi+8]  | * | mov [rbp+var_38], r8 ",xcode,1
"mov [rbp+var_30], rdi  | * | mov rdi, [rbp+var_38] ",xcode,1
"mov [rbp+var_38], r8  | * | mov [rbp+var_18], rsi ",xcode,1
"mov rdi, [rbp+var_38]  | * | mov [rbp+var_20], rdi ",xcode,1
"mov [rbp+var_18], rsi  | * | mov rsi, [rbp+var_18] ",xcode,1
"mov [rbp+var_20], rdi  | * | mov rdi, [rbp+var_20] ",xcode,1
"mov rsi, [rbp+var_18]  | * | mov [rbp+var_8], rsi ",xcode,1
"mov rdi, [rbp+var_20]  | * | mov [rbp+var_10], rdi ",xcode,1
"mov [rbp+var_8], rsi  | * | mov rsi, [rbp+var_8] ",xcode,1
"mov [rbp+var_10], rdi  | * | mov rdi, [rbp+var_10] ",xcode,1
"mov rsi, [rbp+var_8]  | * | mov [rsi], rdi ",xcode,1
"mov rdi, [rbp+var_10]  | * | mov rsi, [rbp+var_28] ",xcode,1
"mov [rsi], rdi  | * | mov [rbp+var_40], rsi ",xcode,1
"mov rsi, [rbp+var_28]  | * | mov rsi, [rbp+var_40] ",xcode,1
"mov [rbp+var_40], rsi  | * | mov [rbp+var_410], rsi ",xcode,1
"mov rsi, [rbp+var_40]  | * | mov rsi, [rbp+var_408] ",xcode,1
"mov [rbp+var_410], rsi  | * | mov rdi, [rbp+var_410] ",xcode,1
"mov rsi, [rbp+var_408]  | * | mov [rbp+var_118], rsi ",xcode,1
"mov rdi, [rbp+var_410]  | * | mov [rbp+var_120], rdi ",xcode,1
"mov [rbp+var_118], rsi  | * | mov [rbp+var_110], rcx ",xcode,1
"mov [rbp+var_120], rdi  | * | mov rcx, [rbp+var_110] ",xcode,1
"mov [rbp+var_110], rcx  | * | mov rcx, [rcx] ",xcode,1
"mov rcx, [rbp+var_110]  | * | mov [rbp+var_D8], rax ",xcode,1
"mov rcx, [rcx]  | * | mov rax, [rbp+var_D8] ",xcode,1
"mov [rbp+var_D8], rax  | * | mov rax, [rax] ",xcode,2
"mov rax, [rbp+var_D8]  | * | mov [rbp+var_F8], rcx ",xcode,1
"mov rax, [rax]  | * | mov [rbp+var_100], rax ",xcode,1
"mov [rbp+var_F8], rcx  | * | mov rax, [rbp+var_F8] ",xcode,1
"mov [rbp+var_100], rax  | * | mov rcx, [rbp+var_100] ",xcode,1
"mov rax, [rbp+var_F8]  | * | mov [rbp+var_E0], rax ",xcode,1
"mov rcx, [rbp+var_100]  | * | mov [rbp+var_E8], rcx ",xcode,1
"mov [rbp+var_E0], rax  | * | mov rdi, [rbp+var_E0] ",xcode,1
"mov [rbp+var_E8], rcx  | * | mov rsi, [rbp+var_E8] ",xcode,1
"mov rdi, [rbp+var_E0]  | * | call __ZNSt3__16__sortIRNS_6__lessIiiEEPiEEvT0_S5_T_  ",xcode,1
"mov rsi, [rbp+var_E8]  | * | mov rdi, cs:__ZNSt3__14coutE_ptr ",xcode,1
"call __ZNSt3__16__sortIRNS_6__lessIiiEEPiEEvT0_S5_T_   | * | lea rsi, aCase  ",xcode,1
"mov rdi, cs:__ZNSt3__14coutE_ptr  | * | call j___ZNSt3__1lsINS_11char_traitsIcEEEERNS_13basic_ostreamIcT_EES6_PKc  ",xcode,1
"lea rsi, aCase   | * | mov esi, [rbp+var_3E8] ",xcode,1
"call j___ZNSt3__1lsINS_11char_traitsIcEEEERNS_13basic_ostreamIcT_EES6_PKc   | * | mov rdi, rax ",xcode,1
"mov esi, [rbp+var_3E8]  | * | call __ZNSt3__113basic_ostreamIcNS_11char_traitsIcEEElsEi  ",xcode,1
"mov rdi, rax  | * | lea rsi, asc_100004F22  ",xcode,1
"call __ZNSt3__113basic_ostreamIcNS_11char_traitsIcEEElsEi   | * | mov rdi, rax ",xcode,1
"lea rsi, asc_100004F22   | * | call j___ZNSt3__1lsINS_11char_traitsIcEEEERNS_13basic_ostreamIcT_EES6_PKc  ",xcode,1
"mov rdi, rax  | * | mov [rbp+var_414], 0 ",xcode,1
"call j___ZNSt3__1lsINS_11char_traitsIcEEEERNS_13basic_ostreamIcT_EES6_PKc   | * | mov [rbp+var_488], rax ",xcode,1
"mov [rbp+var_414], 0  | * | loc_10000124D:  ",xcode,1
"mov [rbp+var_488], rax  | * | lea rax, _w ",xcode,1
"loc_10000124D:   | * | mov ecx, [rbp+var_414] ",xcode,1
"lea rax, _w  | * | mov [rbp+var_278], rax ",xcode,1
"mov ecx, [rbp+var_414]  | * | mov rax, [rbp+var_278] ",xcode,1
"mov [rbp+var_278], rax  | * | mov rdx, [rax+8] ",xcode,1
"mov rax, [rbp+var_278]  | * | mov rax, [rax] ",xcode,1
"mov rdx, [rax+8]  | * | sub rdx, rax ",xcode,2
"mov rax, [rax]  | * | sar rdx, 2 ",xcode,2
"sub rdx, rax  | * | mov esi, edx ",xcode,2
"sar rdx, 2  | * | cmp ecx, esi ",xcode,2
"mov esi, edx  | * | jge loc_1000012DA ",xcode,1
"cmp ecx, esi  | * | lea rdi, aD_0  ",xcode,2
"jge loc_1000012DA  | * | lea rax, _w ",xcode,1
"lea rdi, aD_0   | * | movsxd rcx, [rbp+var_414] ",xcode,1
"lea rax, _w  | * | mov [rbp+var_280], rax ",xcode,1
"movsxd rcx, [rbp+var_414]  | * | mov [rbp+var_288], rcx ",xcode,1
"mov [rbp+var_280], rax  | * | mov rax, [rbp+var_280] ",xcode,1
"mov [rbp+var_288], rcx  | * | mov rcx, [rbp+var_288] ",xcode,1
"mov rax, [rbp+var_280]  | * | mov rax, [rax] ",xcode,1
"mov rcx, [rbp+var_288]  | * | mov esi, [rax+rcx*4] ",xcode,1
"mov rax, [rax]  | * | mov al, 0 ",xcode,2
"mov esi, [rax+rcx*4]  | * | call _printf ",xcode,2
"mov al, 0  | * | mov [rbp+var_48C], eax ",xcode,1
"call _printf  | * | mov eax, [rbp+var_414] ",xcode,1
"mov [rbp+var_48C], eax  | * | add eax, 1 ",xcode,1
"mov eax, [rbp+var_414]  | * | mov [rbp+var_414], eax ",xcode,1
"add eax, 1  | * | jmp loc_10000124D ",xcode,1
"mov [rbp+var_414], eax  | * | loc_1000012DA:  ",xcode,1
"jmp loc_10000124D  | * | mov [rbp+var_418], 0 ",xcode,1
loc_1000012DA:   | * | loc_1000012E4:  ,xcode,1
"mov [rbp+var_418], 0  | * | lea rax, _v ",xcode,1
"loc_1000012E4:   | * | mov ecx, [rbp+var_418] ",xcode,1
"lea rax, _v  | * | mov [rbp+var_290], rax ",xcode,1
"mov ecx, [rbp+var_418]  | * | mov rax, [rbp+var_290] ",xcode,1
"mov [rbp+var_290], rax  | * | mov rdx, [rax+8] ",xcode,1
"mov rax, [rbp+var_290]  | * | mov rax, [rax] ",xcode,1
"mov esi, edx  | * | jge loc_100001371 ",xcode,1
"jge loc_100001371  | * | lea rax, _v ",xcode,1
"lea rdi, aD_0   | * | movsxd rcx, [rbp+var_418] ",xcode,1
"lea rax, _v  | * | mov [rbp+var_298], rax ",xcode,1
"movsxd rcx, [rbp+var_418]  | * | mov [rbp+var_2A0], rcx ",xcode,1
"mov [rbp+var_298], rax  | * | mov rax, [rbp+var_298] ",xcode,2
"mov [rbp+var_2A0], rcx  | * | mov rcx, [rbp+var_2A0] ",xcode,1
"mov rax, [rbp+var_298]  | * | mov rax, [rax] ",xcode,1
"mov rcx, [rbp+var_2A0]  | * | mov esi, [rax+rcx*4] ",xcode,1
"mov al, 0  | * | mov [rbp+var_490], eax ",xcode,1
"call _printf  | * | mov eax, [rbp+var_418] ",xcode,1
"mov [rbp+var_490], eax  | * | add eax, 1 ",xcode,1
"mov eax, [rbp+var_418]  | * | mov [rbp+var_418], eax ",xcode,1
"add eax, 1  | * | jmp loc_1000012E4 ",xcode,1
"mov [rbp+var_418], eax  | * | loc_100001371:  ",xcode,1
"jmp loc_1000012E4  | * | lea rax, __ZNSt3__14endlIcNS_11char_traitsIcEEEERNS_13basic_ostreamIT_T0_EES7_  ",xcode,1
"loc_100001371:   | * | mov rcx, cs:__ZNSt3__14coutE_ptr ",xcode,1
"lea rax, __ZNSt3__14endlIcNS_11char_traitsIcEEEERNS_13basic_ostreamIT_T0_EES7_   | * | mov [rbp+var_340], rcx ",xcode,1
"mov rcx, cs:__ZNSt3__14coutE_ptr  | * | mov [rbp+var_348], rax ",xcode,1
"mov [rbp+var_340], rcx  | * | mov rdi, [rbp+var_340] ",xcode,1
"mov [rbp+var_348], rax  | * | call [rbp+var_348] ",xcode,1
"mov rdi, [rbp+var_340]  | * | mov [rbp+var_498], rax ",xcode,1
"call [rbp+var_348]  | * | mov eax, [rbp+var_3E8] ",xcode,1
"mov [rbp+var_498], rax  | * | add eax, 1 ",xcode,1
"mov eax, [rbp+var_3E8]  | * | mov [rbp+var_3E8], eax ",xcode,1
"add eax, 1  | * | jmp loc_1000009A9 ",xcode,1
"mov [rbp+var_3E8], eax  | * | loc_1000013B7:  ",xcode,1
"jmp loc_1000009A9  | * | mov eax, 0 ",xcode,1
"loc_1000013B7:   | * | add rsp, 4A0h ",xcode,1
"mov eax, 0  | * | pop rbp ",xcode,1
"add rsp, 4A0h  | * | retn ",xcode,1
pop rbp  | * | _main endp ,xcode,1
_main endp  | * | ___cxx_global_var_init proc near  ,xcode,1
var_13C = dword ptr -13Ch  | * | var_130 = qword ptr -130h ,data,2
lpdso_handle = qword ptr -138h  | * | var_128 = qword ptr -128h ,data,2
var_118 = qword ptr -118h  | * | var_108 = qword ptr -108h ,data,9
var_110 = qword ptr -110h  | * | var_100 = qword ptr -100h ,data,9
var_108 = qword ptr -108h  | * | var_F8 = qword ptr -0F8h ,data,10
var_100 = qword ptr -100h  | * | var_F0 = qword ptr -0F0h ,data,7
var_F0 = qword ptr -0F0h  | * | var_E0 = qword ptr -0E0h ,data,8
push rbp  | * | push r15 ,xcode,2
"mov rbp, rsp  | * | push r14 ",xcode,2
push r15  | * | push r12 ,xcode,2
push r14  | * | push rbx ,xcode,2
"push r12  | * | sub rsp, 120h ",xcode,2
"push rbx  | * | mov rax, cs:__ZNSt3__16vectorIiNS_9allocatorIiEEED1Ev_ptr ",xcode,2
"sub rsp, 120h  | * | lea rcx, _v ",xcode,1
"mov rax, cs:__ZNSt3__16vectorIiNS_9allocatorIiEEED1Ev_ptr  | * | mov rdx, rcx ",xcode,2
"lea rcx, _v  | * | lea rsi, __mh_execute_header ",xcode,1
"mov rdx, rcx  | * | lea rdi, [rbp+var_D0] ",xcode,2
"lea rsi, __mh_execute_header  | * | lea r8, [rbp+var_E8] ",xcode,2
"lea rdi, [rbp+var_D0]  | * | lea r9, [rbp+var_120] ",xcode,2
"lea r8, [rbp+var_E8]  | * | lea r10, [rbp+var_A8] ",xcode,2
"lea r9, [rbp+var_120]  | * | lea r11, [rbp+var_118] ",xcode,2
"lea r10, [rbp+var_A8]  | * | lea rbx, [rbp+var_78] ",xcode,2
"lea r11, [rbp+var_118]  | * | lea r14, [rbp+var_110] ",xcode,2
"lea rbx, [rbp+var_78]  | * | lea r15, [rbp+var_48] ",xcode,2
"lea r14, [rbp+var_110]  | * | mov [rbp+var_130], rcx ",xcode,2
"lea r15, [rbp+var_48]  | * | mov rcx, [rbp+var_130] ",xcode,2
"mov [rbp+var_130], rcx  | * | mov [rbp+var_128], rcx ",xcode,2
"mov rcx, [rbp+var_130]  | * | mov rcx, [rbp+var_128] ",xcode,2
"mov [rbp+var_128], rcx  | * | mov [rbp+var_108], rcx ",xcode,2
"mov rcx, [rbp+var_128]  | * | mov rcx, [rbp+var_108] ",xcode,2
"mov [rbp+var_108], rcx  | * | mov r12, rcx ",xcode,2
"mov rcx, [rbp+var_108]  | * | mov [rbp+var_100], r12 ",xcode,2
"mov r12, rcx  | * | mov [rbp+var_38], r15 ",xcode,2
"mov [rbp+var_100], r12  | * | mov [rbp+var_40], 0FFFFFFFFFFFFFFFFh ",xcode,2
"mov [rbp+var_38], r15  | * | mov r15, [rbp+var_38] ",xcode,2
"mov [rbp+var_40], 0FFFFFFFFFFFFFFFFh  | * | mov r12, [rbp+var_40] ",xcode,2
"mov r15, [rbp+var_38]  | * | mov [rbp+var_28], r15 ",xcode,2
"mov r12, [rbp+var_40]  | * | mov [rbp+var_30], r12 ",xcode,2
"mov [rbp+var_28], r15  | * | mov r15, [rbp+var_28] ",xcode,2
"mov [rbp+var_30], r12  | * | mov qword ptr [r15], 0 ",xcode,2
"mov r15, [rbp+var_28]  | * | mov r15, [rbp+var_48] ",xcode,2
"mov qword ptr [r15], 0  | * | mov [rbp+var_110], r15 ",xcode,2
"mov r15, [rbp+var_48]  | * | mov [rbp+var_50], r14 ",xcode,2
"mov [rbp+var_110], r15  | * | mov qword ptr [rcx], 0 ",xcode,2
"mov [rbp+var_50], r14  | * | mov [rbp+var_68], rbx ",xcode,2
"mov qword ptr [rcx], 0  | * | mov [rbp+var_70], 0FFFFFFFFFFFFFFFFh ",xcode,2
"mov [rbp+var_68], rbx  | * | mov rbx, [rbp+var_68] ",xcode,2
"mov [rbp+var_70], 0FFFFFFFFFFFFFFFFh  | * | mov r14, [rbp+var_70] ",xcode,2
"mov rbx, [rbp+var_68]  | * | mov [rbp+var_58], rbx ",xcode,2
"mov r14, [rbp+var_70]  | * | mov [rbp+var_60], r14 ",xcode,2
"mov [rbp+var_58], rbx  | * | mov rbx, [rbp+var_58] ",xcode,2
